employee_id,competency_id,domain,competency,is_core_for_role,current_score,target_score,gap,is_gap
EMP01238,CMP011,Technical,Python,False,1,2,1,Yes
EMP01238,CMP026,Digital Governance,Government Cloud,False,1,2,1,Yes
EMP01238,CMP015,Technical,SPSS,False,2,2,0,No
EMP01238,CMP014,Technical,Stata,False,3,2,0,No
EMP01238,CMP032,Behavioural,Decision Making,False,3,2,0,No
EMP01238,CMP008,Statistical,SDG Indicators,False,2,2,0,No
EMP01238,CMP028,Behavioural,Leadership,False,2,2,0,No
EMP01239,CMP010,Statistical,Data Quality Frameworks,True,1,3,2,Yes
EMP01239,CMP004,Statistical,Price Statistics,True,1,3,2,Yes
EMP01239,CMP014,Technical,Stata,False,2,2,0,No
EMP01239,CMP033,Behavioural,Change Management,False,2,2,0,No
EMP01239,CMP022,Technical,Open Data,False,2,2,0,No
EMP01239,CMP003,Statistical,National Accounts,True,3,3,0,No
EMP01239,CMP020,Technical,Cloud Computing,False,1,2,1,Yes
EMP01239,CMP024,Digital Governance,Data Privacy,False,1,2,1,Yes
EMP01239,CMP032,Behavioural,Decision Making,False,2,2,0,No
EMP01239,CMP001,Statistical,Survey Design,True,2,3,1,Yes
EMP01239,CMP031,Behavioural,Ethics,False,1,2,1,Yes
EMP01239,CMP025,Digital Governance,Digital Signatures,False,2,2,0,No
EMP01239,CMP013,Technical,SQL,False,1,2,1,Yes
EMP01239,CMP021,Technical,APIs,False,1,2,1,Yes
EMP01239,CMP028,Behavioural,Leadership,False,2,2,0,No
EMP01240,CMP010,Statistical,Data Quality Frameworks,False,4,3,0,No
EMP01240,CMP027,Digital Governance,Digital Public Infrastructure,False,3,3,0,No
EMP01240,CMP032,Behavioural,Decision Making,False,2,3,1,Yes
EMP01240,CMP017,Technical,GIS,False,1,3,2,Yes
EMP01240,CMP005,Statistical,Labour Statistics,False,2,3,1,Yes
EMP01240,CMP029,Behavioural,Communication,False,3,3,0,No
EMP01240,CMP022,Technical,Open Data,False,1,3,2,Yes
EMP01240,CMP003,Statistical,National Accounts,False,4,3,0,No
EMP01240,CMP021,Technical,APIs,False,2,3,1,Yes
EMP01240,CMP016,Technical,SAS,False,2,3,1,Yes
EMP01240,CMP012,Technical,R Programming,False,3,3,0,No
EMP01240,CMP025,Digital Governance,Digital Signatures,False,3,3,0,No
EMP01240,CMP013,Technical,SQL,False,1,3,2,Yes
EMP01240,CMP006,Statistical,Agricultural Statistics,False,4,3,0,No
EMP01240,CMP031,Behavioural,Ethics,False,1,3,2,Yes
EMP01241,CMP001,Statistical,Survey Design,False,3,3,0,No
EMP01241,CMP023,Digital Governance,Cybersecurity,False,2,3,1,Yes
EMP01241,CMP019,Technical,AI/ML,False,1,3,2,Yes
EMP01241,CMP008,Statistical,SDG Indicators,False,3,3,0,No
EMP01241,CMP005,Statistical,Labour Statistics,False,1,3,2,Yes
EMP01241,CMP022,Technical,Open Data,False,1,3,2,Yes
EMP01241,CMP026,Digital Governance,Government Cloud,False,1,3,2,Yes
EMP01241,CMP021,Technical,APIs,False,1,3,2,Yes
EMP01241,CMP027,Digital Governance,Digital Public Infrastructure,False,1,3,2,Yes
EMP01241,CMP025,Digital Governance,Digital Signatures,False,3,3,0,No
EMP01241,CMP012,Technical,R Programming,False,3,3,0,No
EMP01241,CMP016,Technical,SAS,False,2,3,1,Yes
EMP01241,CMP029,Behavioural,Communication,False,2,3,1,Yes
EMP01241,CMP024,Digital Governance,Data Privacy,False,3,3,0,No
EMP01241,CMP018,Technical,Data Visualization,False,2,3,1,Yes
EMP01242,CMP032,Behavioural,Decision Making,False,3,2,0,No
EMP01242,CMP009,Statistical,Metadata Standards,False,1,2,1,Yes
EMP01242,CMP033,Behavioural,Change Management,False,2,2,0,No
EMP01242,CMP026,Digital Governance,Government Cloud,False,3,2,0,No
EMP01242,CMP007,Statistical,Industrial Statistics,False,3,2,0,No
EMP01242,CMP018,Technical,Data Visualization,False,3,2,0,No
EMP01242,CMP015,Technical,SPSS,False,1,2,1,Yes
EMP01242,CMP004,Statistical,Price Statistics,False,3,2,0,No
EMP01242,CMP005,Statistical,Labour Statistics,False,1,2,1,Yes
EMP01242,CMP020,Technical,Cloud Computing,False,3,2,0,No
EMP01242,CMP012,Technical,R Programming,False,3,2,0,No
EMP01242,CMP003,Statistical,National Accounts,False,2,2,0,No
EMP01242,CMP010,Statistical,Data Quality Frameworks,False,1,2,1,Yes
EMP01242,CMP011,Technical,Python,False,2,2,0,No
EMP01242,CMP006,Statistical,Agricultural Statistics,False,1,2,1,Yes
EMP01243,CMP019,Technical,AI/ML,False,5,5,0,No
EMP01243,CMP002,Statistical,Sampling Techniques,False,5,5,0,No
EMP01243,CMP006,Statistical,Agricultural Statistics,False,5,5,0,No
EMP01243,CMP026,Digital Governance,Government Cloud,False,3,5,2,Yes
EMP01243,CMP027,Digital Governance,Digital Public Infrastructure,False,5,5,0,No
EMP01243,CMP031,Behavioural,Ethics,True,5,5,0,No
EMP01243,CMP009,Statistical,Metadata Standards,False,4,5,1,Yes
EMP01243,CMP001,Statistical,Survey Design,False,5,5,0,No
EMP01243,CMP014,Technical,Stata,False,3,5,2,Yes
EMP01243,CMP012,Technical,R Programming,False,5,5,0,No
EMP01243,CMP010,Statistical,Data Quality Frameworks,False,5,5,0,No
EMP01243,CMP016,Technical,SAS,False,5,5,0,No
EMP01243,CMP029,Behavioural,Communication,True,5,5,0,No
EMP01243,CMP015,Technical,SPSS,False,5,5,0,No
EMP01243,CMP013,Technical,SQL,False,4,5,1,Yes
EMP01244,CMP028,Behavioural,Leadership,False,3,2,0,No
EMP01244,CMP026,Digital Governance,Government Cloud,False,3,2,0,No
EMP01244,CMP031,Behavioural,Ethics,False,2,2,0,No
EMP01244,CMP023,Digital Governance,Cybersecurity,False,3,2,0,No
EMP01244,CMP009,Statistical,Metadata Standards,True,4,3,0,No
EMP01244,CMP007,Statistical,Industrial Statistics,True,4,3,0,No
EMP01244,CMP002,Statistical,Sampling Techniques,True,3,3,0,No
EMP01244,CMP004,Statistical,Price Statistics,True,4,3,0,No
EMP01244,CMP013,Technical,SQL,False,2,2,0,No
EMP01244,CMP011,Technical,Python,False,2,2,0,No
EMP01244,CMP021,Technical,APIs,False,2,2,0,No
EMP01244,CMP012,Technical,R Programming,False,3,2,0,No
EMP01244,CMP014,Technical,Stata,False,3,2,0,No
EMP01244,CMP005,Statistical,Labour Statistics,True,4,3,0,No
EMP01244,CMP008,Statistical,SDG Indicators,True,2,3,1,Yes
EMP01245,CMP005,Statistical,Labour Statistics,False,5,5,0,No
EMP01245,CMP014,Technical,Stata,False,3,5,2,Yes
EMP01245,CMP013,Technical,SQL,False,4,5,1,Yes
EMP01245,CMP022,Technical,Open Data,False,4,5,1,Yes
EMP01245,CMP002,Statistical,Sampling Techniques,False,5,5,0,No
EMP01245,CMP032,Behavioural,Decision Making,True,4,5,1,Yes
EMP01245,CMP021,Technical,APIs,False,5,5,0,No
EMP01245,CMP033,Behavioural,Change Management,True,4,5,1,Yes
EMP01245,CMP026,Digital Governance,Government Cloud,False,3,5,2,Yes
EMP01245,CMP019,Technical,AI/ML,False,5,5,0,No
EMP01245,CMP001,Statistical,Survey Design,False,5,5,0,No
EMP01245,CMP003,Statistical,National Accounts,False,4,5,1,Yes
EMP01245,CMP004,Statistical,Price Statistics,False,4,5,1,Yes
EMP01245,CMP007,Statistical,Industrial Statistics,False,5,5,0,No
EMP01245,CMP018,Technical,Data Visualization,False,3,5,2,Yes
EMP01246,CMP014,Technical,Stata,False,2,3,1,Yes
EMP01246,CMP022,Technical,Open Data,False,1,3,2,Yes
EMP01246,CMP004,Statistical,Price Statistics,False,4,3,0,No
EMP01246,CMP025,Digital Governance,Digital Signatures,False,3,3,0,No
EMP01246,CMP024,Digital Governance,Data Privacy,False,1,3,2,Yes
EMP01246,CMP029,Behavioural,Communication,False,2,3,1,Yes
EMP01246,CMP009,Statistical,Metadata Standards,False,3,3,0,No
EMP01246,CMP017,Technical,GIS,False,3,3,0,No
EMP01246,CMP019,Technical,AI/ML,False,3,3,0,No
EMP01246,CMP011,Technical,Python,False,1,3,2,Yes
EMP01246,CMP008,Statistical,SDG Indicators,False,3,3,0,No
EMP01246,CMP018,Technical,Data Visualization,False,1,3,2,Yes
EMP01246,CMP006,Statistical,Agricultural Statistics,False,3,3,0,No
EMP01246,CMP030,Behavioural,Project Management,False,2,3,1,Yes
EMP01246,CMP010,Statistical,Data Quality Frameworks,False,2,3,1,Yes
EMP01247,CMP016,Technical,SAS,False,4,5,1,Yes
EMP01247,CMP023,Digital Governance,Cybersecurity,False,3,5,2,Yes
EMP01247,CMP029,Behavioural,Communication,True,5,5,0,No
EMP01247,CMP003,Statistical,National Accounts,False,5,5,0,No
EMP01247,CMP024,Digital Governance,Data Privacy,False,5,5,0,No
EMP01247,CMP014,Technical,Stata,False,5,5,0,No
EMP01247,CMP033,Behavioural,Change Management,True,4,5,1,Yes
EMP01247,CMP007,Statistical,Industrial Statistics,False,5,5,0,No
EMP01247,CMP021,Technical,APIs,False,5,5,0,No
EMP01247,CMP002,Statistical,Sampling Techniques,False,5,5,0,No
EMP01247,CMP019,Technical,AI/ML,False,4,5,1,Yes
EMP01247,CMP011,Technical,Python,False,4,5,1,Yes
EMP01247,CMP008,Statistical,SDG Indicators,False,5,5,0,No
EMP01247,CMP005,Statistical,Labour Statistics,False,5,5,0,No
EMP01247,CMP013,Technical,SQL,False,5,5,0,No
EMP01248,CMP010,Statistical,Data Quality Frameworks,False,4,3,0,No
EMP01248,CMP011,Technical,Python,False,2,3,1,Yes
EMP01248,CMP012,Technical,R Programming,False,2,3,1,Yes
EMP01248,CMP025,Digital Governance,Digital Signatures,False,2,3,1,Yes
EMP01248,CMP022,Technical,Open Data,False,3,3,0,No
EMP01248,CMP029,Behavioural,Communication,False,2,3,1,Yes
EMP01248,CMP018,Technical,Data Visualization,False,2,3,1,Yes
EMP01248,CMP028,Behavioural,Leadership,False,3,3,0,No
EMP01248,CMP006,Statistical,Agricultural Statistics,False,4,3,0,No
EMP01248,CMP030,Behavioural,Project Management,False,4,3,0,No
EMP01248,CMP017,Technical,GIS,False,3,3,0,No
EMP01248,CMP024,Digital Governance,Data Privacy,False,3,3,0,No
EMP01248,CMP027,Digital Governance,Digital Public Infrastructure,False,4,3,0,No
EMP01248,CMP001,Statistical,Survey Design,False,4,3,0,No
EMP01248,CMP004,Statistical,Price Statistics,False,3,3,0,No
EMP01249,CMP028,Behavioural,Leadership,False,4,4,0,No
EMP01249,CMP032,Behavioural,Decision Making,False,5,4,0,No
EMP01249,CMP030,Behavioural,Project Management,False,4,4,0,No
EMP01249,CMP014,Technical,Stata,False,5,4,0,No
EMP01249,CMP021,Technical,APIs,False,4,4,0,No
EMP01249,CMP016,Technical,SAS,False,5,4,0,No
EMP01249,CMP017,Technical,GIS,False,4,4,0,No
EMP01249,CMP001,Statistical,Survey Design,False,4,4,0,No
EMP01249,CMP020,Technical,Cloud Computing,False,3,4,1,Yes
EMP01249,CMP013,Technical,SQL,False,3,4,1,Yes
EMP01249,CMP009,Statistical,Metadata Standards,False,3,4,1,Yes
EMP01249,CMP011,Technical,Python,False,4,4,0,No
EMP01249,CMP018,Technical,Data Visualization,False,5,4,0,No
EMP01249,CMP008,Statistical,SDG Indicators,False,3,4,1,Yes
EMP01249,CMP033,Behavioural,Change Management,False,3,4,1,Yes
EMP01250,CMP031,Behavioural,Ethics,False,2,2,0,No
EMP01250,CMP021,Technical,APIs,False,2,2,0,No
EMP01250,CMP029,Behavioural,Communication,False,1,2,1,Yes
EMP01250,CMP012,Technical,R Programming,False,1,2,1,Yes
EMP01250,CMP022,Technical,Open Data,False,1,2,1,Yes
EMP01250,CMP026,Digital Governance,Government Cloud,False,2,2,0,No
EMP01250,CMP023,Digital Governance,Cybersecurity,False,1,2,1,Yes
EMP01250,CMP011,Technical,Python,False,2,2,0,No
EMP01250,CMP020,Technical,Cloud Computing,False,2,2,0,No
EMP01250,CMP032,Behavioural,Decision Making,False,1,2,1,Yes
EMP01250,CMP006,Statistical,Agricultural Statistics,False,2,2,0,No
EMP01250,CMP017,Technical,GIS,False,1,2,1,Yes
EMP01250,CMP025,Digital Governance,Digital Signatures,False,2,2,0,No
EMP01250,CMP016,Technical,SAS,False,1,2,1,Yes
EMP01250,CMP009,Statistical,Metadata Standards,False,1,2,1,Yes
EMP01251,CMP029,Behavioural,Communication,False,3,4,1,Yes
EMP01251,CMP021,Technical,APIs,False,4,4,0,No
EMP01251,CMP025,Digital Governance,Digital Signatures,False,3,4,1,Yes
EMP01251,CMP004,Statistical,Price Statistics,False,3,4,1,Yes
EMP01251,CMP027,Digital Governance,Digital Public Infrastructure,False,3,4,1,Yes
EMP01251,CMP024,Digital Governance,Data Privacy,False,2,4,2,Yes
EMP01251,CMP032,Behavioural,Decision Making,False,3,4,1,Yes
EMP01251,CMP030,Behavioural,Project Management,False,4,4,0,No
EMP01251,CMP020,Technical,Cloud Computing,False,3,4,1,Yes
EMP01251,CMP031,Behavioural,Ethics,False,3,4,1,Yes
EMP01251,CMP016,Technical,SAS,False,2,4,2,Yes
EMP01251,CMP014,Technical,Stata,False,4,4,0,No
EMP01251,CMP009,Statistical,Metadata Standards,False,3,4,1,Yes
EMP01251,CMP011,Technical,Python,False,3,4,1,Yes
EMP01251,CMP008,Statistical,SDG Indicators,False,4,4,0,No
EMP01252,CMP028,Behavioural,Leadership,False,1,3,2,Yes
EMP01252,CMP016,Technical,SAS,False,1,3,2,Yes
EMP01252,CMP030,Behavioural,Project Management,False,1,3,2,Yes
EMP01252,CMP024,Digital Governance,Data Privacy,False,3,3,0,No
EMP01252,CMP001,Statistical,Survey Design,True,2,4,2,Yes
EMP01252,CMP026,Digital Governance,Government Cloud,False,3,3,0,No
EMP01252,CMP002,Statistical,Sampling Techniques,True,2,4,2,Yes
EMP01252,CMP019,Technical,AI/ML,False,3,3,0,No
EMP01252,CMP007,Statistical,Industrial Statistics,True,3,4,1,Yes
EMP01252,CMP012,Technical,R Programming,False,1,3,2,Yes
EMP01252,CMP017,Technical,GIS,False,1,3,2,Yes
EMP01252,CMP006,Statistical,Agricultural Statistics,True,2,4,2,Yes
EMP01252,CMP027,Digital Governance,Digital Public Infrastructure,False,1,3,2,Yes
EMP01252,CMP004,Statistical,Price Statistics,True,1,4,3,Yes
EMP01252,CMP013,Technical,SQL,False,3,3,0,No
EMP01253,CMP018,Technical,Data Visualization,False,2,2,0,No
EMP01253,CMP014,Technical,Stata,False,3,2,0,No
EMP01253,CMP010,Statistical,Data Quality Frameworks,False,3,2,0,No
EMP01253,CMP025,Digital Governance,Digital Signatures,False,1,2,1,Yes
EMP01253,CMP022,Technical,Open Data,False,1,2,1,Yes
EMP01253,CMP020,Technical,Cloud Computing,False,3,2,0,No
EMP01253,CMP006,Statistical,Agricultural Statistics,False,3,2,0,No
EMP01253,CMP016,Technical,SAS,False,1,2,1,Yes
EMP01253,CMP013,Technical,SQL,False,2,2,0,No
EMP01253,CMP032,Behavioural,Decision Making,False,1,2,1,Yes
EMP01253,CMP033,Behavioural,Change Management,False,1,2,1,Yes
EMP01253,CMP002,Statistical,Sampling Techniques,False,1,2,1,Yes
EMP01253,CMP019,Technical,AI/ML,False,2,2,0,No
EMP01253,CMP017,Technical,GIS,False,3,2,0,No
EMP01253,CMP009,Statistical,Metadata Standards,False,1,2,1,Yes
EMP01254,CMP005,Statistical,Labour Statistics,False,4,5,1,Yes
EMP01254,CMP022,Technical,Open Data,True,4,5,1,Yes
EMP01254,CMP028,Behavioural,Leadership,True,4,5,1,Yes
EMP01254,CMP008,Statistical,SDG Indicators,False,3,5,2,Yes
EMP01254,CMP015,Technical,SPSS,True,4,5,1,Yes
EMP01254,CMP024,Digital Governance,Data Privacy,False,3,5,2,Yes
EMP01254,CMP030,Behavioural,Project Management,True,5,5,0,No
EMP01254,CMP012,Technical,R Programming,True,3,5,2,Yes
EMP01254,CMP017,Technical,GIS,True,4,5,1,Yes
EMP01254,CMP013,Technical,SQL,True,3,5,2,Yes
EMP01254,CMP031,Behavioural,Ethics,True,5,5,0,No
EMP01254,CMP016,Technical,SAS,True,4,5,1,Yes
EMP01254,CMP004,Statistical,Price Statistics,False,4,5,1,Yes
EMP01254,CMP026,Digital Governance,Government Cloud,False,4,5,1,Yes
EMP01254,CMP011,Technical,Python,True,5,5,0,No
EMP01255,CMP026,Digital Governance,Government Cloud,False,1,3,2,Yes
EMP01255,CMP009,Statistical,Metadata Standards,True,4,4,0,No
EMP01255,CMP016,Technical,SAS,False,3,3,0,No
EMP01255,CMP005,Statistical,Labour Statistics,True,2,4,2,Yes
EMP01255,CMP002,Statistical,Sampling Techniques,True,4,4,0,No
EMP01255,CMP021,Technical,APIs,False,3,3,0,No
EMP01255,CMP011,Technical,Python,False,2,3,1,Yes
EMP01255,CMP024,Digital Governance,Data Privacy,False,2,3,1,Yes
EMP01255,CMP007,Statistical,Industrial Statistics,True,3,4,1,Yes
EMP01255,CMP013,Technical,SQL,False,3,3,0,No
EMP01255,CMP023,Digital Governance,Cybersecurity,False,3,3,0,No
EMP01255,CMP010,Statistical,Data Quality Frameworks,True,4,4,0,No
EMP01255,CMP020,Technical,Cloud Computing,False,1,3,2,Yes
EMP01255,CMP019,Technical,AI/ML,False,3,3,0,No
EMP01255,CMP003,Statistical,National Accounts,True,3,4,1,Yes
EMP01256,CMP003,Statistical,National Accounts,False,2,2,0,No
EMP01256,CMP011,Technical,Python,False,2,2,0,No
EMP01256,CMP033,Behavioural,Change Management,False,2,2,0,No
EMP01256,CMP029,Behavioural,Communication,False,3,2,0,No
EMP01256,CMP030,Behavioural,Project Management,False,1,2,1,Yes
EMP01256,CMP012,Technical,R Programming,False,1,2,1,Yes
EMP01256,CMP032,Behavioural,Decision Making,False,1,2,1,Yes
EMP01256,CMP024,Digital Governance,Data Privacy,False,2,2,0,No
EMP01256,CMP021,Technical,APIs,False,1,2,1,Yes
EMP01256,CMP022,Technical,Open Data,False,2,2,0,No
EMP01256,CMP007,Statistical,Industrial Statistics,False,2,2,0,No
EMP01256,CMP018,Technical,Data Visualization,False,1,2,1,Yes
EMP01256,CMP008,Statistical,SDG Indicators,False,3,2,0,No
EMP01256,CMP001,Statistical,Survey Design,False,2,2,0,No
EMP01256,CMP016,Technical,SAS,False,2,2,0,No
EMP01257,CMP031,Behavioural,Ethics,True,3,5,2,Yes
EMP01257,CMP018,Technical,Data Visualization,False,5,4,0,No
EMP01257,CMP010,Statistical,Data Quality Frameworks,True,5,5,0,No
EMP01257,CMP024,Digital Governance,Data Privacy,False,3,4,1,Yes
EMP01257,CMP013,Technical,SQL,False,4,4,0,No
EMP01257,CMP001,Statistical,Survey Design,True,4,5,1,Yes
EMP01257,CMP015,Technical,SPSS,False,4,4,0,No
EMP01257,CMP032,Behavioural,Decision Making,True,4,5,1,Yes
EMP01257,CMP020,Technical,Cloud Computing,False,3,4,1,Yes
EMP01257,CMP028,Behavioural,Leadership,True,3,5,2,Yes
EMP01257,CMP016,Technical,SAS,False,5,4,0,No
EMP01257,CMP011,Technical,Python,False,5,4,0,No
EMP01257,CMP003,Statistical,National Accounts,True,5,5,0,No
EMP01257,CMP019,Technical,AI/ML,False,4,4,0,No
EMP01257,CMP025,Digital Governance,Digital Signatures,False,4,4,0,No
EMP01258,CMP007,Statistical,Industrial Statistics,False,5,3,0,No
EMP01258,CMP020,Technical,Cloud Computing,False,2,3,1,Yes
EMP01258,CMP032,Behavioural,Decision Making,False,4,3,0,No
EMP01258,CMP025,Digital Governance,Digital Signatures,False,4,3,0,No
EMP01258,CMP006,Statistical,Agricultural Statistics,False,4,3,0,No
EMP01258,CMP011,Technical,Python,False,4,3,0,No
EMP01258,CMP033,Behavioural,Change Management,False,4,3,0,No
EMP01258,CMP022,Technical,Open Data,False,3,3,0,No
EMP01258,CMP004,Statistical,Price Statistics,False,4,3,0,No
EMP01258,CMP014,Technical,Stata,False,3,3,0,No
EMP01258,CMP009,Statistical,Metadata Standards,False,4,3,0,No
EMP01258,CMP031,Behavioural,Ethics,False,3,3,0,No
EMP01258,CMP018,Technical,Data Visualization,False,3,3,0,No
EMP01258,CMP029,Behavioural,Communication,False,3,3,0,No
EMP01258,CMP017,Technical,GIS,False,3,3,0,No
EMP01259,CMP003,Statistical,National Accounts,False,4,3,0,No
EMP01259,CMP031,Behavioural,Ethics,False,4,3,0,No
EMP01259,CMP001,Statistical,Survey Design,False,4,3,0,No
EMP01259,CMP012,Technical,R Programming,False,4,3,0,No
EMP01259,CMP011,Technical,Python,False,3,3,0,No
EMP01259,CMP010,Statistical,Data Quality Frameworks,False,3,3,0,No
EMP01259,CMP024,Digital Governance,Data Privacy,False,3,3,0,No
EMP01259,CMP020,Technical,Cloud Computing,False,3,3,0,No
EMP01259,CMP009,Statistical,Metadata Standards,False,5,3,0,No
EMP01259,CMP021,Technical,APIs,False,2,3,1,Yes
EMP01259,CMP023,Digital Governance,Cybersecurity,False,2,3,1,Yes
EMP01259,CMP007,Statistical,Industrial Statistics,False,5,3,0,No
EMP01259,CMP027,Digital Governance,Digital Public Infrastructure,False,2,3,1,Yes
EMP01259,CMP028,Behavioural,Leadership,False,4,3,0,No
EMP01259,CMP008,Statistical,SDG Indicators,False,4,3,0,No
EMP01260,CMP004,Statistical,Price Statistics,False,3,3,0,No
EMP01260,CMP032,Behavioural,Decision Making,False,1,3,2,Yes
EMP01260,CMP013,Technical,SQL,False,1,3,2,Yes
EMP01260,CMP023,Digital Governance,Cybersecurity,False,1,3,2,Yes
EMP01260,CMP008,Statistical,SDG Indicators,False,2,3,1,Yes
EMP01260,CMP010,Statistical,Data Quality Frameworks,False,3,3,0,No
EMP01260,CMP033,Behavioural,Change Management,False,2,3,1,Yes
EMP01260,CMP012,Technical,R Programming,False,2,3,1,Yes
EMP01260,CMP007,Statistical,Industrial Statistics,False,2,3,1,Yes
EMP01260,CMP026,Digital Governance,Government Cloud,False,1,3,2,Yes
EMP01260,CMP019,Technical,AI/ML,False,2,3,1,Yes
EMP01260,CMP015,Technical,SPSS,False,3,3,0,No
EMP01260,CMP022,Technical,Open Data,False,2,3,1,Yes
EMP01260,CMP027,Digital Governance,Digital Public Infrastructure,False,1,3,2,Yes
EMP01260,CMP002,Statistical,Sampling Techniques,False,3,3,0,No
EMP01261,CMP005,Statistical,Labour Statistics,False,3,5,2,Yes
EMP01261,CMP017,Technical,GIS,False,4,5,1,Yes
EMP01261,CMP023,Digital Governance,Cybersecurity,False,4,5,1,Yes
EMP01261,CMP018,Technical,Data Visualization,False,5,5,0,No
EMP01261,CMP016,Technical,SAS,False,5,5,0,No
EMP01261,CMP033,Behavioural,Change Management,True,5,5,0,No
EMP01261,CMP006,Statistical,Agricultural Statistics,False,4,5,1,Yes
EMP01261,CMP012,Technical,R Programming,False,4,5,1,Yes
EMP01261,CMP026,Digital Governance,Government Cloud,False,3,5,2,Yes
EMP01261,CMP015,Technical,SPSS,False,4,5,1,Yes
EMP01261,CMP032,Behavioural,Decision Making,True,5,5,0,No
EMP01261,CMP011,Technical,Python,False,4,5,1,Yes
EMP01261,CMP013,Technical,SQL,False,5,5,0,No
EMP01261,CMP009,Statistical,Metadata Standards,False,4,5,1,Yes
EMP01261,CMP004,Statistical,Price Statistics,False,4,5,1,Yes
EMP01262,CMP014,Technical,Stata,False,3,2,0,No
EMP01262,CMP021,Technical,APIs,False,3,2,0,No
EMP01262,CMP005,Statistical,Labour Statistics,False,2,2,0,No
EMP01262,CMP008,Statistical,SDG Indicators,False,2,2,0,No
EMP01262,CMP028,Behavioural,Leadership,False,2,2,0,No
EMP01262,CMP031,Behavioural,Ethics,False,3,2,0,No
EMP01262,CMP018,Technical,Data Visualization,False,1,2,1,Yes
EMP01262,CMP012,Technical,R Programming,False,3,2,0,No
EMP01262,CMP026,Digital Governance,Government Cloud,False,2,2,0,No
EMP01262,CMP025,Digital Governance,Digital Signatures,False,2,2,0,No
EMP01262,CMP027,Digital Governance,Digital Public Infrastructure,False,1,2,1,Yes
EMP01262,CMP001,Statistical,Survey Design,False,1,2,1,Yes
EMP01262,CMP019,Technical,AI/ML,False,3,2,0,No
EMP01262,CMP024,Digital Governance,Data Privacy,False,2,2,0,No
EMP01262,CMP016,Technical,SAS,False,3,2,0,No
EMP01263,CMP008,Statistical,SDG Indicators,False,5,5,0,No
EMP01263,CMP013,Technical,SQL,False,3,5,2,Yes
EMP01263,CMP014,Technical,Stata,False,4,5,1,Yes
EMP01263,CMP006,Statistical,Agricultural Statistics,False,5,5,0,No
EMP01263,CMP033,Behavioural,Change Management,True,5,5,0,No
EMP01263,CMP007,Statistical,Industrial Statistics,False,5,5,0,No
EMP01263,CMP024,Digital Governance,Data Privacy,False,5,5,0,No
EMP01263,CMP027,Digital Governance,Digital Public Infrastructure,False,5,5,0,No
EMP01263,CMP021,Technical,APIs,False,3,5,2,Yes
EMP01263,CMP025,Digital Governance,Digital Signatures,False,4,5,1,Yes
EMP01263,CMP010,Statistical,Data Quality Frameworks,False,5,5,0,No
EMP01263,CMP015,Technical,SPSS,False,4,5,1,Yes
EMP01263,CMP001,Statistical,Survey Design,False,5,5,0,No
EMP01263,CMP023,Digital Governance,Cybersecurity,False,5,5,0,No
EMP01263,CMP026,Digital Governance,Government Cloud,False,4,5,1,Yes
EMP01264,CMP016,Technical,SAS,False,3,3,0,No
EMP01264,CMP019,Technical,AI/ML,False,2,3,1,Yes
EMP01264,CMP004,Statistical,Price Statistics,True,1,4,3,Yes
EMP01264,CMP018,Technical,Data Visualization,False,1,3,2,Yes
EMP01264,CMP012,Technical,R Programming,False,2,3,1,Yes
EMP01264,CMP023,Digital Governance,Cybersecurity,False,1,3,2,Yes
EMP01264,CMP011,Technical,Python,False,1,3,2,Yes
EMP01264,CMP032,Behavioural,Decision Making,False,3,3,0,No
EMP01264,CMP027,Digital Governance,Digital Public Infrastructure,False,2,3,1,Yes
EMP01264,CMP002,Statistical,Sampling Techniques,True,1,4,3,Yes
EMP01264,CMP017,Technical,GIS,False,1,3,2,Yes
EMP01264,CMP007,Statistical,Industrial Statistics,True,1,4,3,Yes
EMP01264,CMP033,Behavioural,Change Management,False,2,3,1,Yes
EMP01264,CMP010,Statistical,Data Quality Frameworks,True,2,4,2,Yes
EMP01264,CMP029,Behavioural,Communication,False,3,3,0,No
EMP01265,CMP002,Statistical,Sampling Techniques,True,3,3,0,No
EMP01265,CMP003,Statistical,National Accounts,True,2,3,1,Yes
EMP01265,CMP025,Digital Governance,Digital Signatures,False,2,2,0,No
EMP01265,CMP004,Statistical,Price Statistics,True,3,3,0,No
EMP01265,CMP015,Technical,SPSS,False,1,2,1,Yes
EMP01265,CMP024,Digital Governance,Data Privacy,False,2,2,0,No
EMP01265,CMP033,Behavioural,Change Management,False,1,2,1,Yes
EMP01265,CMP013,Technical,SQL,False,1,2,1,Yes
EMP01265,CMP029,Behavioural,Communication,False,2,2,0,No
EMP01265,CMP019,Technical,AI/ML,False,1,2,1,Yes
EMP01265,CMP021,Technical,APIs,False,1,2,1,Yes
EMP01265,CMP009,Statistical,Metadata Standards,True,3,3,0,No
EMP01265,CMP028,Behavioural,Leadership,False,1,2,1,Yes
EMP01265,CMP027,Digital Governance,Digital Public Infrastructure,False,1,2,1,Yes
EMP01265,CMP016,Technical,SAS,False,2,2,0,No
EMP01266,CMP024,Digital Governance,Data Privacy,False,3,3,0,No
EMP01266,CMP016,Technical,SAS,False,2,3,1,Yes
EMP01266,CMP022,Technical,Open Data,False,3,3,0,No
EMP01266,CMP018,Technical,Data Visualization,False,4,3,0,No
EMP01266,CMP025,Digital Governance,Digital Signatures,False,3,3,0,No
EMP01266,CMP026,Digital Governance,Government Cloud,False,4,3,0,No
